"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"MIMIC","G3plus","death_48h_all",788,0.0203045685279188,0.00380710659898477,5.42314335002776,1.57263847892837,18.7013634659322,0.00743186515727672,0.016497461928934,0.00574508367415308,0.027249840183715,0.00267806148249657
"MIMIC","G3plus","death_48h_never",562,0.0160142348754448,0.00533807829181495,3.0325497287517,0.815699751543937,11.2741947511267,0.0977346611169624,0.0106761565836299,-0.00133485880591067,0.0226871719731704,0.0817521842915803
"MIMIC","G3plus","death_48h_censored",671,0.0208643815201192,0.00447093889716841,4.74479959408487,1.35595225447385,16.6031828287079,0.0148304967910726,0.0163934426229508,0.00444960380365439,0.0283372814422472,0.0072299391307916
"MIMIC","G3plus","death_7d_all",788,0.0444162436548223,0.0190355329949239,2.39530762100449,1.29690975644612,4.42397674219404,0.00526174749370109,0.0253807106598985,0.00810848204002103,0.0426529392797759,0.00402895908994277
"MIMIC","G3plus","death_7d_never",562,0.0409252669039146,0.0142348754448399,2.95500927643739,1.30941619812975,6.66868168906351,0.00907599202655821,0.0266903914590748,0.0075888911262178,0.0457918917919317,0.00626603889899262
"MIMIC","G3plus","death_7d_censored",585,0.0461538461538462,0.0136752136752137,3.48991935483747,1.570957050143,7.75294085994299,0.00214681204054868,0.0324786324786325,0.0130282388213607,0.0519290261359042,0.00109587861999677
"MIMIC","G3plus","hosp_mort_descriptive",788,0.08248730964467,0.067258883248731,1.24677053156534,0.854980154055634,1.81809688915724,0.251815737840557,0.015228426395939,-0.0107651135508299,0.0412219663427079,0.251029795340443
"MIMIC","Age_lt65","aki1_48h",1730,0.249132947976879,0.261849710982659,0.935321277872095,0.802722136460438,1.08982405380994,0.391313413922656,-0.0127167630057804,-0.041787120832659,0.0163535948210982,0.391284593395647
"MIMIC","Age_lt65","aki2_48h",1730,0.0329479768786127,0.0346820809248555,0.948296473401787,0.655731885342776,1.37139312814747,0.777904910482021,-0.0017341040462428,-0.0137831759554892,0.0103149678630036,0.777896393762073
"MIMIC","Age_lt65","aki3_48h",1730,0.00867052023121387,0.00867052023121387,1,0.487228690096323,2.05242429340995,0.999999999999999,-2.93554335826888e-18,-0.00618023744666646,0.00618023744666646,0.999999999999999
"MIMIC","Age_lt65","aki1_7d",1598,0.289111389236546,0.295994993742178,0.96728627579465,0.830494915455303,1.12660863050286,0.668971925864976,-0.00688360450563203,-0.0384376827401312,0.0246704737288671,0.668986398858074
"MIMIC","Age_lt65","aki2_7d",1598,0.0525657071339174,0.0531914893617021,0.987582563213893,0.724380099368622,1.34641926250352,0.937019833587508,-0.000625782227784826,-0.0161482575754149,0.0148966931198453,0.937024372353659
"MIMIC","Age_lt65","aki3_7d",1598,0.0168961201501877,0.0212765957446809,0.790579305304708,0.474630412918043,1.31684700551205,0.36669052557802,-0.00438047559449313,-0.0138699002946288,0.00510894910564249,0.365656303256682
"MIMIC","Age_lt65","aki2_rrt_48h",1730,0.0393063583815029,0.0375722543352601,1.04804221049705,0.740895412089442,1.48252028162234,0.790868291565001,0.00173410404624278,-0.0110816828716303,0.0145498909641159,0.790865357925349
"MIMIC","Age_lt65","aki2_rrt_7d",1598,0.0594493116395494,0.0563204005006258,1.05906705057202,0.786838045278949,1.42548142446477,0.705007092802226,0.00312891113892357,-0.0130684153576852,0.0193262376355323,0.704993670018747
"MIMIC","Age_lt65","death_48h_all",1974,0.0060790273556231,0.00506585612968592,1.20122324158957,0.517666848503086,2.78738590332262,0.669453697825625,0.00101317122593719,-0.00363205440848048,0.00565839686035486,0.669041389141786
"MIMIC","Age_lt65","death_48h_never",1567,0.00574345883854499,0.00510529674537333,1.12572207958873,0.433070977659703,2.92619516394689,0.808021829384134,0.000638162093171671,-0.00450659603540984,0.00578292022175318,0.807927740782375
"MIMIC","Age_lt65","death_48h_censored",1730,0.0069364161849711,0.0046242774566474,1.5034924330567,0.61288660910266,3.68826706716337,0.373098606890734,0.0023121387283237,-0.00274076690611184,0.00736504436275925,0.369851522305208
"MIMIC","Age_lt65","death_7d_all",1974,0.00861195542046606,0.0167173252279635,0.510939750814107,0.28361106413814,0.920483937237464,0.0253595155195274,-0.00810536980749747,-0.0150788712170271,-0.00113186839796782,0.0227722178571284
