"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"IUH","Female","aki2_7d",346,0.092485549132948,0.0780346820809249,1.20405756074488,0.70438058392999,2.05819785874592,0.497218592434639,0.0144508670520229,-0.0272109187248635,0.0561126528289093,0.496828458215465
"IUH","Female","aki3_7d",346,0.0260115606936416,0.0375722543352601,0.684090390401251,0.288166728368353,1.62398922626881,0.389387404825804,-0.0115606936416183,-0.0377285611110967,0.01460717382786,0.386841723106218
"IUH","Female","aki2_rrt_48h",405,0.0567901234567901,0.0839506172839506,0.656991069101932,0.379510235102725,1.13735342279468,0.133528033507074,-0.0271604938271603,-0.0623827565585315,0.00806176890421093,0.131080152159421
"IUH","Female","aki2_rrt_7d",346,0.101156069364162,0.101156069364162,1,0.609627737177236,1.64034531077983,0.999999999999999,-5.5920759449843e-17,-0.0449986660395528,0.0449986660395527,0.999999999999998
"IUH","Female","death_48h_all",453,0.011037527593819,0.00883002207505519,1.25279017737138,0.333739636449941,4.70271749922527,0.738421091616436,0.00220750551876378,-0.0107214735012326,0.0151364845387602,0.737965118457281
"IUH","Female","death_48h_never",326,0.0122699386503067,0.0122699386503067,1,0.247423278132544,4.04165690288975,0.999999999999996,4.89146504543373e-18,-0.0169265995643586,0.0169265995643586,1
"IUH","Female","death_48h_censored",405,0.00987654320987654,0.00987654320987654,0.99999999999999,0.247945272794917,4.0331480762979,0.999999999999988,-1.21903939881135e-19,-0.0136372733394256,0.0136372733394256,1
"IUH","Female","death_7d_all",453,0.0353200883002208,0.011037527593819,3.28054919900607,1.19015105481364,9.04255220677387,0.0216467677706146,0.0242825607064021,0.00472851842834271,0.0438366029844616,0.0151272533058357
"IUH","Female","death_7d_never",326,0.0429447852760736,0.0122699386503067,3.61217948716773,1.17411588012277,11.1129070549246,0.025093963195095,0.0306748466257665,0.005593462981272,0.0557562302702609,0.0168065347269303
"IUH","Female","death_7d_censored",346,0.0404624277456647,0.0115606936416185,3.60542168671021,1.17278971472735,11.0838843279099,0.0252102397366793,0.0289017341040458,0.00524665858810855,0.052556809619983,0.0168986092735823
"IUH","Female","hosp_mort_descriptive",453,0.0551876379690949,0.0198675496688742,2.88161991308685,1.32857212673047,6.25011857198419,0.00737964998128106,0.0353200883002211,0.0106490047766477,0.0599911718237946,0.00512361087646799
"IUH","Male","aki1_48h",830,0.240963855421687,0.255421686746988,0.925426774483042,0.74049154653363,1.15654894230611,0.49565055980603,-0.0144578313253021,-0.0560374779305167,0.0271218152799126,0.495637869174893
"IUH","Male","aki2_48h",830,0.0325301204819277,0.0325301204819277,0.999999999999999,0.581196983886801,1.7205870431612,0.999999999999997,-6.33547443835487e-17,-0.0170787218790285,0.0170787218790283,0.999999999999994
"IUH","Male","aki3_48h",830,0.00963855421686747,0.0144578313253012,0.663422546797289,0.269625642495402,1.63237246845506,0.371717187195919,-0.0048192771084334,-0.0153199392767644,0.00568138505989764,0.368494838385052
"IUH","Male","aki1_7d",723,0.261410788381743,0.286307053941909,0.882266731803594,0.699931959703992,1.11210036240749,0.288929881014615,-0.0248962655601648,-0.0708803081129058,0.0210877769925763,0.288792133950989
"IUH","Male","aki2_7d",723,0.0497925311203319,0.0553250345781466,0.894759830039711,0.563219168037031,1.42146290269733,0.637745108046149,-0.00553250345781417,-0.0285505193637497,0.0174855124481214,0.637642982385819
"IUH","Male","aki3_7d",723,0.0193637621023513,0.00691562932226833,2.83554293322804,1.01524188568123,7.91959417709053,0.0467159678323906,0.0124481327800828,0.000718801114494993,0.0241774644456706,0.0376911290641118
"IUH","Male","aki2_rrt_48h",830,0.0397590361445783,0.0674698795180723,0.572279978490788,0.367971610645656,0.890026198506908,0.0132466918402526,-0.027710843373494,-0.0493552500387859,-0.00606643670820205,0.012190267648951
"IUH","Male","aki2_rrt_7d",723,0.0580912863070539,0.0774550484094053,0.734581498105652,0.485378101105906,1.11173119703933,0.144564695604544,-0.0193637621023509,-0.0452739012446838,0.00654637703998206,0.143195256633048
"IUH","Male","death_48h_all",922,0.00759219088937093,0.0119305856832972,0.633581724359366,0.244397177650877,1.64251406379016,0.347735136324604,-0.00433839479392614,-0.0133160153228101,0.00463922573495785,0.343680880629476
"IUH","Male","death_48h_never",691,0.00434153400868307,0.0159189580318379,0.269556025372889,0.074801055185846,0.971382698202609,0.045028080543343,-0.0115774240231548,-0.0221266038097162,-0.00102824423659345,0.0316458868462441
"IUH","Male","death_48h_censored",830,0.0072289156626506,0.0132530120481928,0.542144757608676,0.199437863967386,1.47374692225261,0.230170723228356,-0.00602409638554209,-0.0157121048776742,0.00366391210659003,0.223113701153333
"IUH","Male","death_7d_all",922,0.0108459869848156,0.0162689804772234,0.663011695928181,0.296168152806695,1.48423962796727,0.31753783793841,-0.00542299349240776,-0.0159825889654058,0.00513660198059033,0.314269327850931
"IUH","Male","death_7d_never",691,0.00578871201157742,0.020260492040521,0.281555416926596,0.0921342999103958,0.860411951659759,0.0261626270138133,-0.0144717800289434,-0.026411542150587,-0.00253201790729989,0.0176540047099515
"IUH","Male","death_7d_censored",723,0.00829875518672199,0.0193637621023513,0.423789600573921,0.161834096604773,1.10976382185524,0.0804718500116624,-0.0110650069156291,-0.0230993143925336,0.000969300561275524,0.0717330769901114
"IUH","Male","hosp_mort_descriptive",922,0.0216919739696312,0.0336225596529284,0.637293471194531,0.360397597776478,1.12693028736298,0.121354585660637,-0.0119305856832969,-0.0268987328493095,0.00303756148271575,0.118401511849589
"IUH","Diabetes","aki1_48h",451,0.270509977827051,0.250554323725055,1.1091804072407,0.823456667161123,1.49404482939954,0.495337744248716,0.0199556541019955,-0.0373823907751149,0.077293698979106,0.495320342987239
"IUH","Diabetes","aki2_48h",451,0.0354767184035477,0.0421286031042129,0.836297640653524,0.424108181846611,1.6490927874049,0.60582496002004,-0.00665188470066499,-0.0318830571895759,0.0185792877882459,0.60547186819884
"IUH","Diabetes","aki3_48h",451,0.00886917960088692,0.024390243902439,0.357941834780303,0.112973485540895,1.13409227370887,0.080787347542508,-0.015521064301552,-0.0321998536057133,0.0011577250026093,0.0684910493399905
"IUH","Diabetes","aki1_7d",378,0.291005291005291,0.28042328042328,1.05322444381804,0.767825263139212,1.44470595369652,0.747763038549318,0.0105820105820105,-0.0539050475409135,0.0750690687049345,0.747824876232762
"IUH","Diabetes","aki2_7d",378,0.0634920634920635,0.0582010582010582,1.09707241873885,0.603458510615981,1.99445010847385,0.761285011152194,0.0052910052910052,-0.028833007201089,0.0394150177830994,0.761286069820577
"IUH","Diabetes","aki3_7d",378,0.0185185185185185,0.0185185185185185,1.00000000000001,0.346836054739309,2.88320659382326,0.999999999999986,1.61513684083415e-17,-0.0192461811453225,0.0192461811453225,0.999999999999999
"IUH","Diabetes","aki2_rrt_48h",451,0.0443458980044346,0.0753880266075388,0.569127904184395,0.322135547769175,1.00549775882982,0.0522439085649799,-0.0310421286031035,-0.0619751005170077,-0.000109156689199356,0.0494997027053571
"IUH","Diabetes","aki2_rrt_7d",378,0.0687830687830688,0.0767195767195767,0.888910658317103,0.512649321422994,1.54133074101501,0.674967614920247,-0.00793650793650783,-0.0450104064808125,0.0291373906077968,0.674910063062397
"IUH","Diabetes","death_48h_all",505,0.00792079207920792,0.0118811881188119,0.664005325903443,0.186009312311334,2.37032795481859,0.528241835616334,-0.00396039603960394,-0.0161825443928299,0.00826175231362198,0.525502540014235
"IUH","Diabetes","death_48h_never",360,0.00555555555555556,0.0166666666666667,0.329608938547516,0.0659309434828624,1.64781583018996,0.176468663073633,-0.0111111111111108,-0.026424295653394,0.00420207343117236,0.155414457216123
"IUH","Diabetes","death_48h_censored",451,0.00665188470066519,0.0133037694013304,0.496651810041078,0.123250615562703,2.00131268546558,0.324986108942782,-0.00665188470066519,-0.0196315040643958,0.00632773466306543,0.315420036342035
"IUH","Diabetes","death_7d_all",505,0.0158415841584158,0.0158415841584158,0.999999999999989,0.372009693522222,2.68810199683746,0.999999999999983,-3.37332390559105e-17,-0.0154165647287877,0.0154165647287877,0.999999999999997
"IUH","Diabetes","death_7d_never",360,0.0111111111111111,0.0194444444444444,0.566613162130807,0.164131831512823,1.9560524764801,0.368839001568111,-0.00833333333333312,-0.0262666277008582,0.00959996103419194,0.362715566703307
"IUH","Diabetes","death_7d_censored",378,0.0105820105820106,0.0185185185185185,0.566844919814832,0.164282078465434,1.95586253912346,0.368988201288999,-0.00793650793650776,-0.0250214877003605,0.00914847182734503,0.36285967613647
"IUH","Diabetes","hosp_mort_descriptive",505,0.0237623762376238,0.0277227722772277,0.8536656046091,0.39058446512148,1.86578071983986,0.691659487756623,-0.00396039603960387,-0.0235121038021651,0.0155913117229574,0.691438369915915
