"db","database_role","analysis_set","variant","stratum","outcome","method","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","supplementary","primary","egfr","G1","death_48h_censored","psm",580,0.0137931034482759,0,88310632.6738265,43924158.001767,177550764.728097,0,0.0137931034482759,0.00429292410728441,0.0232932827892673,0.00450976638021917
"EICU","supplementary","primary","egfr","G1","death_48h_censored","dr",580,0.0137931034482759,0,76853476.8907534,35341872.9831743,167123483.042609,0,0.0132598221324212,0.00395277399328097,0.0225668702715614,0.00531782257815154
"EICU","supplementary","primary","egfr","G1","death_7d_all","psm",589,0.032258064516129,0.0118845500848896,2.77142857141179,1.15530021499739,6.64832934914234,0.0224088218424847,0.0203735144312394,0.00362009218241865,0.0371269366800602,0.017305999848178
"EICU","supplementary","primary","egfr","G1","death_7d_all","dr",589,0.032258064516129,0.0118845500848896,2.52518110524843,1.04282309527148,6.11468967576295,0.0400793351331293,0.0182066791320847,0.00157394546132222,0.0348394128028472,0.0321199667162563
"EICU","supplementary","primary","egfr","G1","death_7d_never","psm",565,0.0336283185840708,0.00884955752212389,3.89743589373651,1.44378426992829,10.520966921561,0.0072555507364473,0.0247787610619469,0.00801285991879075,0.041544662205103,0.00384349317353599
"EICU","supplementary","primary","egfr","G1","death_7d_never","dr",565,0.0336283185840708,0.00884955752212389,3.45389136441945,1.2577691112327,9.48454326845381,0.0161731855557565,0.0219909445664375,0.00541723737135468,0.0385646517615204,0.0094271146726717
"EICU","supplementary","primary","egfr","G1","death_7d_censored","psm",569,0.0333919156414763,0.00878734622144113,3.89672726860753,1.44360338188834,10.5184592918085,0.00726002458798125,0.0246045694200351,0.00795491979937576,0.0412542190406945,0.00384638626218814
"EICU","supplementary","primary","egfr","G1","death_7d_censored","dr",569,0.0333919156414763,0.00878734622144113,3.48391024969326,1.27256620816719,9.53791680937289,0.0151367847221654,0.0221088541702273,0.00566162206895822,0.0385560862714965,0.00853639138056311
"EICU","supplementary","primary","egfr","G1","hosp_mort_descriptive","psm",589,0.0543293718166384,0.0220713073005093,2.54550475999171,1.32140627828776,4.90355963158924,0.00521962404375965,0.032258064516129,0.0104249675069521,0.0540911615253059,0.00385103440294738
"EICU","supplementary","primary","egfr","G1","hosp_mort_descriptive","dr",589,0.0543293718166384,0.0220713073005093,2.32530348620703,1.19682501135546,4.51781693369096,0.0127665706094897,0.0282519628468226,0.00665158950811543,0.0498523361855298,0.010484362540728
"EICU","supplementary","primary","egfr","G2","aki1_48h","psm",762,0.228346456692913,0.165354330708661,1.49368318756351,1.15702347451151,1.92830094977274,0.00207474982920395,0.062992125984252,0.0231650589430376,0.102819193025466,0.00197057460749579
"EICU","supplementary","primary","egfr","G2","aki1_48h","dr",762,0.228346456692913,0.165354330708661,1.51249217074147,1.1650298972853,1.96358271310015,0.00188989338487245,0.0649493518925449,0.0242681969501407,0.105630506834949,0.00178597569551834
"EICU","supplementary","primary","egfr","G2","aki2_48h","psm",762,0.036745406824147,0.036745406824147,1,0.586208100416779,1.70587884965941,1,1.03753812007827e-18,-0.0189038740505781,0.0189038740505781,1
