"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","Male","aki1_7d",1194,0.265494137353434,0.253768844221106,1.06290572044645,0.885085904099603,1.27645075503388,0.513674283522397,0.0117252931323283,-0.0234562325606556,0.0469068188253122,0.513671931276067
"EICU","Male","aki2_7d",1194,0.0460636515912898,0.0510887772194305,0.896889722938062,0.617180747256508,1.30336401238646,0.568237970910037,-0.00502512562814076,-0.022276353812471,0.0122261025561895,0.568100761433093
"EICU","Male","aki3_7d",1194,0.0201005025125628,0.0318257956448911,0.624021596950699,0.371855412823101,1.04718914941853,0.0741926573393665,-0.0117252931323283,-0.0244785731995316,0.00102798693487497,0.0716695555880222
"EICU","Male","aki2_rrt_48h",1243,0.0426387771520515,0.0498793242156074,0.848373592276074,0.582756666257789,1.23505708942508,0.390792611628017,-0.00724054706355594,-0.0237586180090309,0.00927752388191897,0.390341613995273
"EICU","Male","aki2_rrt_7d",1194,0.0619765494137353,0.0711892797319933,0.86203781522201,0.624323903279985,1.1902622836779,0.367119556074631,-0.00921273031825798,-0.0292157688747059,0.0107903082381899,0.366770722699383
"EICU","Male","death_48h_all",1288,0.0279503105590062,0.0139751552795031,2.02875399360977,1.14572482106806,3.59234843385057,0.0152391745697789,0.0139751552795031,0.00291940716935987,0.0250309033896463,0.0132920653642349
"EICU","Male","death_48h_never",1176,0.0246598639455782,0.0136054421768707,1.83304272013876,0.989949637360709,3.39415813395507,0.0538720588322409,0.0110544217687075,-1.41374132305791e-05,0.0221229809506456,0.0504073171801009
"EICU","Male","death_48h_censored",1243,0.0273531777956557,0.0136765888978278,2.02812241521847,1.12667670570665,3.65080817796066,0.018389343067835,0.0136765888978278,0.00254036921475212,0.0248128085809035,0.016151821113817
"EICU","Male","death_7d_all",1288,0.0527950310559006,0.0403726708074534,1.324842370744,0.915319297782267,1.91759019128219,0.13596184046742,0.0124223602484471,-0.00385380313249424,0.0286985236293885,0.134797292774993
"EICU","Male","death_7d_never",1176,0.0510204081632653,0.0340136054421769,1.52688172042929,1.01463733210674,2.29773507676912,0.0423882630210142,0.0170068027210884,0.00070585059585582,0.033307754846321,0.0409788276067261
"EICU","Male","death_7d_censored",1194,0.0536013400335008,0.033500837520938,1.63398230088372,1.09130499477625,2.4465187755772,0.0171132013182821,0.0201005025125628,0.00374160447655288,0.0364594005485728,0.0161028014575721
"EICU","Male","hosp_mort_descriptive",1288,0.0822981366459627,0.0729813664596273,1.13910789501795,0.853027130105813,1.52113192030748,0.37740600652036,0.00931677018633536,-0.0113564600261944,0.0299900003988651,0.377151328544018
"EICU","Diabetes","aki1_48h",561,0.279857397504456,0.237076648841355,1.25057693739271,0.956322957314022,1.6353708382481,0.10232035579286,0.0427807486631016,-0.00843763305124479,0.0939991303774479,0.101887825113541
"EICU","Diabetes","aki2_48h",561,0.0320855614973262,0.0338680926916221,0.945623727829127,0.490628853071515,1.82256756616618,0.867362287040843,-0.0017825311942959,-0.0226992963685837,0.0191342339799919,0.867375321559317
"EICU","Diabetes","aki3_48h",561,0.0106951871657754,0.0249554367201426,0.422393822411577,0.1610046406893,1.10814533325014,0.0798899295017408,-0.0142602495543672,-0.0297362424602723,0.00121574335153792,0.0711822091937583
"EICU","Diabetes","aki1_7d",544,0.310661764705882,0.259191176470588,1.28807565011529,0.988859869850418,1.67783012639688,0.0605263741463587,0.0514705882352941,-0.00213448301106785,0.105075659481656,0.0601093060925541
"EICU","Diabetes","aki2_7d",544,0.0661764705882353,0.0551470588235294,1.21417322704224,0.736241436535944,2.00235486907994,0.447056028900283,0.0110294117647059,-0.0173578661441749,0.0394166896735866,0.446508355001178
"EICU","Diabetes","aki3_7d",544,0.0257352941176471,0.0441176470588235,0.572327044105472,0.292639818018753,1.11932220171595,0.102970572504855,-0.0183823529411765,-0.0401937656324999,0.00342905975014693,0.0988520681762645
"EICU","Diabetes","aki2_rrt_48h",561,0.053475935828877,0.0499108734402852,1.07546407945795,0.633444960561829,1.82592499461749,0.787633874232592,0.00356506238859182,-0.0223680674364809,0.0294981922136645,0.787637778673993
"EICU","Diabetes","aki2_rrt_7d",544,0.0900735294117647,0.0716911764705882,1.28179228178663,0.82643760183118,1.98804053688664,0.267568744700255,0.0183823529411765,-0.0140319507380134,0.0507966566203664,0.266587080829596
