"set","outcome","outcome_type","method","match_rate","max_smd","n_viol","covariate_count","mice_logged_events","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p","mean_trt","mean_ctl","did","did_ci_lo","did_ci_hi","did_p"
"S2","death_7d_never","binary","psm",1,0.256163124293522,5,22,50,4208,0.0104562737642586,0.0109315589353612,0.95606231469643,0.630958850652045,1.44867632594121,0.832175358353826,-0.000475285171102681,-0.00487087728171643,0.00392030693951106,0.832166583656064,NA,NA,NA,NA,NA,NA
"S2","death_7d_never","binary","dr",1,0.256163124293522,5,22,50,4208,0.0104562737642586,0.0109315589353612,1.30981122360394,0.851648484786481,2.01445252604305,0.219132840858666,0.00145423184435494,-0.00285129007777978,0.00575975376648966,0.507983574167893,NA,NA,NA,NA,NA,NA
"S2","death_7d_censored","binary","psm",1,0.256163124293522,5,22,50,4334,0.0110752191970466,0.010613751730503,1.043965184903,0.695141918913974,1.56782849319785,0.835718925259734,0.000461467466543637,-0.00389979687607093,0.00482273180915821,0.835711306537681,NA,NA,NA,NA,NA,NA
"S2","death_7d_censored","binary","dr",1,0.256163124293522,5,22,50,4334,0.0110752191970466,0.010613751730503,1.57430053824883,1.01143245313135,2.4504080100035,0.0443933312961153,0.00306370845464543,-0.00133452847626118,0.00746194538555204,0.172197407886237,NA,NA,NA,NA,NA,NA
"S2","hosp_mort_descriptive","binary","psm",1,0.256163124293522,5,22,50,5428,0.0241341193809875,0.0467943994104643,0.503772006058025,0.40659629086122,0.624172526390186,3.5934484666377e-10,-0.0226602800294768,-0.029606192625492,-0.0157143674334616,1.67927700213457e-10,NA,NA,NA,NA,NA,NA
"S2","hosp_mort_descriptive","binary","dr",1,0.256163124293522,5,22,50,5428,0.0241341193809875,0.0467943994104643,0.964680011116406,0.761414555791436,1.22220873868145,0.765809637957611,-0.00616137989119855,-0.0125345184135472,0.000211758631150116,0.0581354512717748,NA,NA,NA,NA,NA,NA
"S2","delta_cr_48h","continuous","psm",1,0.256163124293522,5,22,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.201602800294768,0.0695652173913043,0.0562917946248609,0.0828386401577478,1.21856567263939e-24
"S2","delta_cr_48h","continuous","dr",1,0.256163124293522,5,22,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.201602800294768,0.102484663822756,0.0898290773565718,0.11514025028894,4.22696367939279e-56
"S2","delta_cr_7d","continuous","psm",1,0.256163124293522,5,22,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.333714075165807,0.0319270449521002,0.0108728943149379,0.0529811955892626,0.00296329094624046
"S2","delta_cr_7d","continuous","dr",1,0.256163124293522,5,22,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.333714075165807,0.0893316429702523,0.0695235330307407,0.109139752909764,1.11182806257453e-18
"S3","aki1_48h","binary","psm",1,0.497754516127682,10,28,50,4024,0.341202783300199,0.240308151093439,1.63730570149895,1.48541318166301,1.80473015404352,3.21002723720399e-23,0.100894632206759,0.0811721534441234,0.120617110969394,1.5966616986328e-23,NA,NA,NA,NA,NA,NA
"S3","aki1_48h","binary","dr",1,0.497754516127682,10,28,50,4024,0.341202783300199,0.240308151093439,2.22370743174443,1.99206411821487,2.48228693884944,5.22617730217852e-46,0.147538104919029,0.12813186586769,0.166944343970368,1.48176634307026e-49,NA,NA,NA,NA,NA,NA
"S3","aki2_48h","binary","psm",1,0.497754516127682,10,28,50,4024,0.0482107355864811,0.0241053677932406,2.0506527406295,1.60057416355428,2.62729260436964,1.3434496210174e-08,0.0241053677932407,0.0159640547606562,0.0322466808258253,6.74852617292836e-09,NA,NA,NA,NA,NA,NA
"S3","aki2_48h","binary","dr",1,0.497754516127682,10,28,50,4024,0.0482107355864811,0.0241053677932406,2.291333737855,1.78756512042777,2.93707358587093,5.93152261608181e-11,0.0269305159941662,0.0187917881479484,0.0350692438403841,9.365957081375e-11,NA,NA,NA,NA,NA,NA
"S3","aki3_48h","binary","psm",1,0.497754516127682,10,28,50,4024,0.00969184890656064,0.00621272365805169,1.56548037703093,0.945591613861771,2.59174127069528,0.0814214682209694,0.00347912524850897,-0.000401708399315139,0.00735995889633307,0.0789356036351465,NA,NA,NA,NA,NA,NA
"S3","aki3_48h","binary","dr",1,0.497754516127682,10,28,50,4024,0.00969184890656064,0.00621272365805169,2.28645715961508,1.30928012325166,3.99294715463283,0.00364497781007155,0.00694174105861312,0.00277846438679508,0.0111050177304312,0.00108744738467065,NA,NA,NA,NA,NA,NA
"S3","aki1_7d","binary","psm",1,0.497754516127682,10,28,50,3322,0.382901866345575,0.282962071041541,1.57234250129411,1.41853635363752,1.7428252261821,6.87992317394028e-18,0.0999397953040335,0.0774003004430792,0.122479290164988,4.48623218459106e-18,NA,NA,NA,NA,NA,NA
"S3","aki1_7d","binary","dr",1,0.497754516127682,10,28,50,3322,0.382901866345575,0.282962071041541,1.96809627248072,1.75665047615492,2.20499353191245,1.6938796771501e-31,0.137741395086319,0.115409228525127,0.160073561647511,2.69991065288992e-33,NA,NA,NA,NA,NA,NA
"S3","aki2_7d","binary","psm",1,0.497754516127682,10,28,50,3322,0.0821794099939795,0.0541842263696568,1.5629277335093,1.28641712947054,1.89887326918438,6.94303050922513e-06,0.0279951836243227,0.0158901554297558,0.0401002118188896,5.92065393272301e-06,NA,NA,NA,NA,NA,NA
"S3","aki2_7d","binary","dr",1,0.497754516127682,10,28,50,3322,0.0821794099939795,0.0541842263696568,2.17909018172371,1.78146512048959,2.66546561337092,3.52146373896134e-14,0.0450558779132255,0.0332130190311826,0.0568987367952685,9.99772865569592e-14,NA,NA,NA,NA,NA,NA
"S3","aki3_7d","binary","psm",1,0.497754516127682,10,28,50,3322,0.0234798314268513,0.0228777844671884,1.02694853621249,0.745954239753506,1.41379087325446,0.870489711981369,0.000602046959662807,-0.00663545755042406,0.00783955146974967,0.87049088835075,NA,NA,NA,NA,NA,NA
"S3","aki3_7d","binary","dr",1,0.497754516127682,10,28,50,3322,0.0234798314268513,0.0228777844671884,1.94654727980463,1.37152461910787,2.76265278780007,0.000192630070136954,0.0140801514782048,0.00706459838728771,0.021095704569122,8.45011095765421e-05,NA,NA,NA,NA,NA,NA
"S3","aki2_rrt_48h","binary","psm",1,0.497754516127682,10,28,50,4024,0.0524353876739563,0.0275844930417495,1.95075405846562,1.54354611470976,2.46538886033583,2.22114144413314e-08,0.0248508946322067,0.0163034015959784,0.0333983876684349,1.25141084295587e-08,NA,NA,NA,NA,NA,NA
"S3","aki2_rrt_48h","binary","dr",1,0.497754516127682,10,28,50,4024,0.0524353876739563,0.0275844930417495,2.38398259804208,1.87872289349281,3.02512576359853,8.72957499596737e-13,0.0310715502377936,0.0224278620197386,0.0397152384558485,1.9988150288046e-12,NA,NA,NA,NA,NA,NA
"S3","aki2_rrt_7d","binary","psm",1,0.497754516127682,10,28,50,3322,0.0872968091511138,0.0568934376881397,1.58550418016335,1.31122697288144,1.91715359530113,1.97372337728922e-06,0.0304033714629741,0.0179842781535223,0.0428224647724259,1.63508618765177e-06,NA,NA,NA,NA,NA,NA
"S3","aki2_rrt_7d","binary","dr",1,0.497754516127682,10,28,50,3322,0.0872968091511138,0.0568934376881397,2.32230644779697,1.8984427800672,2.84080578783021,2.51562563052288e-16,0.0507766195095864,0.0385225716947052,0.0630306673244677,5.44279198839125e-16,NA,NA,NA,NA,NA,NA
"S3","death_48h_all","binary","psm",1,0.497754516127682,10,28,50,5428,0.00571112748710391,0.00534266764922623,1.06936165046978,0.643560236839495,1.77688780946336,0.795755744715207,0.00036845983787767,-0.00242104453121319,0.00315796420696853,0.795723226564243,NA,NA,NA,NA,NA,NA
"S3","death_48h_all","binary","dr",1,0.497754516127682,10,28,50,5428,0.00571112748710391,0.00534266764922623,2.58838331395517,1.4372412807422,4.66151944682648,0.00153253031315762,0.00567542618747636,0.00223319555288357,0.00911765682206915,0.00123476504739281,NA,NA,NA,NA,NA,NA
"S3","death_48h_never","binary","psm",1,0.497754516127682,10,28,50,3152,0.0050761421319797,0.00697969543147208,0.725881261595934,0.380465906493839,1.38489046440916,0.331034574220312,-0.00190355329949242,-0.00572550173427997,0.00191839513529514,0.329005632548327,NA,NA,NA,NA,NA,NA
"S3","death_48h_never","binary","dr",1,0.497754516127682,10,28,50,3152,0.0050761421319797,0.00697969543147208,1.14245738273206,0.604492449981732,2.15918142798712,0.681746843083939,0.00202931016215043,-0.00205467675605086,0.00611329708035171,0.330137188000867,NA,NA,NA,NA,NA,NA
"S3","death_48h_censored","binary","psm",1,0.497754516127682,10,28,50,4024,0.00546719681908549,0.00546719681908549,1,0.552855845804637,1.80878977329901,1,-5.03643394067417e-17,-0.0032224631772503,0.0032224631772502,0.999999999999976,NA,NA,NA,NA,NA,NA
"S3","death_48h_censored","binary","dr",1,0.497754516127682,10,28,50,4024,0.00546719681908549,0.00546719681908549,1.920595824634,1.01707764448101,3.62675194132674,0.0441978741708906,0.00398990640519827,7.01271685252308e-05,0.0079096856418713,0.0460694450269849,NA,NA,NA,NA,NA,NA
"S3","death_7d_all","binary","psm",1,0.497754516127682,10,28,50,5428,0.012343404568902,0.0198968312453943,0.615625885166939,0.452800941834338,0.837001859917147,0.00196632070272161,-0.00755342667649227,-0.0122898545836788,-0.00281699876930569,0.00177842296936322,NA,NA,NA,NA,NA,NA
"S3","death_7d_all","binary","dr",1,0.497754516127682,10,28,50,5428,0.012343404568902,0.0198968312453943,1.42646764955419,0.974829467013371,2.08734965866265,0.0674369379883122,0.00617658412755738,0.00115008629680596,0.0112030819583088,0.0160366813779664,NA,NA,NA,NA,NA,NA
"S3","death_7d_never","binary","psm",1,0.497754516127682,10,28,50,3152,0.0101522842639594,0.0111040609137056,0.913406593481574,0.564057829203416,1.47912423482156,0.712656066101533,-0.000951776649746211,-0.00601528184223178,0.00411172854273936,0.712574574220924,NA,NA,NA,NA,NA,NA
"S3","death_7d_never","binary","dr",1,0.497754516127682,10,28,50,3152,0.0101522842639594,0.0111040609137056,1.36504235201624,0.836400486558244,2.22780910908554,0.213070839107062,0.00449270554271607,-0.000703138457613337,0.00968854954304547,0.09017065875655,NA,NA,NA,NA,NA,NA
"S3","death_7d_censored","binary","psm",1,0.497754516127682,10,28,50,3322,0.0108368452739314,0.0105358217940999,1.02888444480885,0.644445241379848,1.64265810777497,0.905041210237067,0.000301023479831422,-0.00464455995217663,0.00524660691183947,0.905041625104244,NA,NA,NA,NA,NA,NA
"S3","death_7d_censored","binary","dr",1,0.497754516127682,10,28,50,3322,0.0108368452739314,0.0105358217940999,1.82932484645316,1.09739990177972,3.04941652393425,0.0205313166379232,0.00646448540455606,0.00108840356168178,0.0118405672474304,0.0184617017476679,NA,NA,NA,NA,NA,NA
"S3","hosp_mort_descriptive","binary","psm",1,0.497754516127682,10,28,50,5428,0.0241341193809875,0.066138540899042,0.349195923840256,0.284825436479063,0.428114127495117,4.4722090083128e-24,-0.0420044215180545,-0.0497756762292432,-0.0342331668068659,4.26000229999841e-26,NA,NA,NA,NA,NA,NA
"S3","hosp_mort_descriptive","binary","dr",1,0.497754516127682,10,28,50,5428,0.0241341193809875,0.066138540899042,0.829363038542416,0.651876583509786,1.05517373548974,0.127791803624949,-0.00465193009338201,-0.0116479961240243,0.00234413593726031,0.192509296102215,NA,NA,NA,NA,NA,NA
"S3","delta_cr_48h","continuous","psm",1,0.497754516127682,10,28,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.232756079587325,0.0384119380987472,0.0241091801484425,0.0527146960490519,1.43772085989356e-07
"S3","delta_cr_48h","continuous","dr",1,0.497754516127682,10,28,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.232756079587325,0.0910427026559939,0.0776027181668817,0.104482687145106,6.43947452696019e-40
"S3","delta_cr_7d","continuous","psm",1,0.497754516127682,10,28,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.427155490051584,-0.0615143699336772,-0.0875708533944018,-0.0354578864729526,3.74962122865615e-06
"S3","delta_cr_7d","continuous","dr",1,0.497754516127682,10,28,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.427155490051584,0.0514089003175163,0.0290496958403035,0.0737681047947292,6.6600133467667e-06
"S4","aki1_48h","binary","psm",1,0.445147698372095,17,31,50,3550,0.348450704225352,0.207323943661972,2.04475060621358,1.83807504582773,2.27466503671943,1.55693199105943e-39,0.14112676056338,0.120544228516735,0.161709292610025,1.11966894417513e-40,NA,NA,NA,NA,NA,NA
"S4","aki1_48h","binary","dr",1,0.445147698372095,17,31,50,3550,0.348450704225352,0.207323943661972,2.58153703520195,2.28905277770504,2.91139353754911,6.61353438361286e-54,0.165732782307719,0.144778433203232,0.186687131412205,2.50824968934223e-53,NA,NA,NA,NA,NA,NA
"S4","aki2_48h","binary","psm",1,0.445147698372095,17,31,50,3550,0.0464788732394366,0.0157746478873239,3.04130618273895,2.23772395565055,4.1334603733449,1.20121224815721e-12,0.0307042253521126,0.0226557278139684,0.0387527228902569,8.50360623031106e-14,NA,NA,NA,NA,NA,NA
"S4","aki2_48h","binary","dr",1,0.445147698372095,17,31,50,3550,0.0464788732394366,0.0157746478873239,3.57064645666058,2.65413519468852,4.80364231030024,4.10673780519568e-17,0.0341031492145604,0.025301716687186,0.0429045817419349,3.48768746974249e-14,NA,NA,NA,NA,NA,NA
"S4","aki3_48h","binary","psm",1,0.445147698372095,17,31,50,3550,0.00985915492957747,0.00253521126760563,3.91765434989182,1.88018810779707,8.16302131769617,0.000266692377548338,0.0073239436619718,0.00367647124604737,0.0109714160778962,8.37876301926194e-05,NA,NA,NA,NA,NA,NA
"S4","aki3_48h","binary","dr",1,0.445147698372095,17,31,50,3550,0.00985915492957747,0.00253521126760563,8.58999931079595,4.11878066979733,17.9150321600169,9.77392630035392e-09,0.0115804935662688,0.006910611204546,0.0162503759279916,1.19636029530791e-06,NA,NA,NA,NA,NA,NA
"S4","aki1_7d","binary","psm",1,0.445147698372095,17,31,50,3182,0.39220615964802,0.249842866121936,1.93750756082235,1.74040674599417,2.15693001471297,1.29279740810901e-33,0.142363293526085,0.119686688671265,0.165039898380905,2.09501277456651e-34,NA,NA,NA,NA,NA,NA
"S4","aki1_7d","binary","dr",1,0.445147698372095,17,31,50,3182,0.39220615964802,0.249842866121936,2.23067332900889,1.97691036952525,2.51701016771264,9.30352024691011e-39,0.160041061202025,0.136060875304119,0.184021247099931,1.33417596221153e-38,NA,NA,NA,NA,NA,NA
"S4","aki2_7d","binary","psm",1,0.445147698372095,17,31,50,3182,0.0779384035197989,0.0263984915147706,3.11740838093417,2.42160153322412,4.01314373161126,1.11144955599907e-18,0.0515399120050284,0.0406850916338337,0.062394732376223,1.78460085831762e-20,NA,NA,NA,NA,NA,NA
"S4","aki2_7d","binary","dr",1,0.445147698372095,17,31,50,3182,0.0779384035197989,0.0263984915147706,4.36114756971602,3.37264494425337,5.63937456779947,2.90159293263996e-29,0.0664113315928846,0.054107259533162,0.0787154036526072,6.11974663494367e-26,NA,NA,NA,NA,NA,NA
"S4","aki3_7d","binary","psm",1,0.445147698372095,17,31,50,3182,0.0245128849780013,0.00251414204902577,9.96987716324187,4.80731845247906,20.6764855777078,6.45015801541339e-10,0.0219987429289754,0.0163501639990745,0.0276473218588762,2.62364858879588e-14,NA,NA,NA,NA,NA,NA
"S4","aki3_7d","binary","dr",1,0.445147698372095,17,31,50,3182,0.0245128849780013,0.00251414204902577,19.442693883311,9.44535296338177,40.0216219452742,7.86293853173233e-16,0.0318002477112933,0.0244412693626473,0.0391592260599394,3.02514560446735e-17,NA,NA,NA,NA,NA,NA
"S4","aki2_rrt_48h","binary","psm",1,0.445147698372095,17,31,50,3550,0.0512676056338028,0.0157746478873239,3.37158493030248,2.48957325646281,4.56607770537908,4.00277987908499e-15,0.0354929577464788,0.0271589801480525,0.043826935344905,8.31774498599618e-17,NA,NA,NA,NA,NA,NA
"S4","aki2_rrt_48h","binary","dr",1,0.445147698372095,17,31,50,3550,0.0512676056338028,0.0157746478873239,4.08748628561948,3.03354850624668,5.50759089585124,2.16061990332384e-20,0.0402888581341281,0.0310479277643926,0.0495297885038636,1.55406885886522e-17,NA,NA,NA,NA,NA,NA
"S4","aki2_rrt_7d","binary","psm",1,0.445147698372095,17,31,50,3182,0.0829666876178504,0.0263984915147706,3.33672769969279,2.59677253471939,4.28753446558626,4.51304894864506e-21,0.0565681961030796,0.0454811524027908,0.0676552398033685,2.25934548843894e-23,NA,NA,NA,NA,NA,NA
"S4","aki2_rrt_7d","binary","dr",1,0.445147698372095,17,31,50,3182,0.0829666876178504,0.0263984915147706,4.79562790823357,3.70481643359366,6.20760770376974,1.09581171832951e-32,0.0734543539251872,0.0607690224794347,0.0861396853709398,1.43822293676695e-29,NA,NA,NA,NA,NA,NA
"S4","death_48h_all","binary","psm",1,0.445147698372095,17,31,50,5428,0.00571112748710391,0.0077376565954311,0.736590875001135,0.462365861736658,1.17345626490902,0.198175704589613,-0.0020265291083272,-0.00510134540756175,0.00104828719090736,0.196459625944918,NA,NA,NA,NA,NA,NA
"S4","death_48h_all","binary","dr",1,0.445147698372095,17,31,50,5428,0.00571112748710391,0.0077376565954311,0.790331387273847,0.326932121725206,1.9105608173773,0.601335539493427,-0.00282220747509556,-0.00679883007550154,0.00115441512531042,0.164250585237478,NA,NA,NA,NA,NA,NA
"S4","death_48h_never","binary","psm",1,0.445147698372095,17,31,50,3179,0.00408933626926707,0.0132117017930167,0.306688626186585,0.164301914853532,0.572469977091037,0.000205879241799534,-0.0091223655237496,-0.0136701634999306,-0.00457456754756858,8.53014446592166e-05,NA,NA,NA,NA,NA,NA
"S4","death_48h_never","binary","dr",1,0.445147698372095,17,31,50,3179,0.00408933626926707,0.0132117017930167,0.246234436163578,0.0830880612397864,0.729724543431303,0.0114561895292131,-0.00696073179114624,-0.0131841173221565,-0.000737346260135964,0.0283998165164304,NA,NA,NA,NA,NA,NA
"S4","death_48h_censored","binary","psm",1,0.445147698372095,17,31,50,3550,0.00507042253521127,0.011830985915493,0.425659278434139,0.244550221573245,0.740894120444724,0.00252281842384264,-0.00676056338028167,-0.0110167960762873,-0.00250433068427607,0.00185776960713077,NA,NA,NA,NA,NA,NA
"S4","death_48h_censored","binary","dr",1,0.445147698372095,17,31,50,3550,0.00507042253521127,0.011830985915493,0.410248193991485,0.151961940862381,1.10753771449717,0.0786756251980269,-0.00413285709366007,-0.00966373057931193,0.0013980163919918,0.143080277247563,NA,NA,NA,NA,NA,NA
"S4","death_7d_all","binary","psm",1,0.445147698372095,17,31,50,5428,0.012343404568902,0.0138172439204127,0.892000248712154,0.640202227746657,1.24283298185805,0.499444736901027,-0.0014738393515107,-0.00574880059762859,0.00280112189460719,0.499225654559288,NA,NA,NA,NA,NA,NA
"S4","death_7d_all","binary","dr",1,0.445147698372095,17,31,50,5428,0.012343404568902,0.0138172439204127,1.40997847921847,0.773914939772944,2.56880854689598,0.261611403830251,-0.00279158362084113,-0.00787522255066427,0.002292055308982,0.281818537785469,NA,NA,NA,NA,NA,NA
"S4","death_7d_never","binary","psm",1,0.445147698372095,17,31,50,3179,0.00786410821012897,0.0163573450770683,0.476653580431266,0.29504989002075,0.770034639639987,0.00246304902270316,-0.00849323686693929,-0.0138673375575263,-0.00311913617635224,0.0019595390646397,NA,NA,NA,NA,NA,NA
"S4","death_7d_never","binary","dr",1,0.445147698372095,17,31,50,3179,0.00786410821012897,0.0163573450770683,0.753419137006614,0.377130610487269,1.50515598634217,0.42260840806984,-0.00481829420396532,-0.0116606651626295,0.00202407675469884,0.167573021818108,NA,NA,NA,NA,NA,NA
"S4","death_7d_censored","binary","psm",1,0.445147698372095,17,31,50,3182,0.00817096165933375,0.0163419233186675,0.495880863392807,0.308862230361501,0.796140824313126,0.00368648194178738,-0.00817096165933377,-0.0135746956314749,-0.00276722768719266,0.00305083883585282,NA,NA,NA,NA,NA,NA
"S4","death_7d_censored","binary","dr",1,0.445147698372095,17,31,50,3182,0.00817096165933375,0.0163419233186675,0.874692116297742,0.399969941113187,1.91285949185095,0.737355505352165,-0.00296280747902225,-0.0104643705751885,0.00453875561714396,0.438889258927313,NA,NA,NA,NA,NA,NA
"S4","hosp_mort_descriptive","binary","psm",1,0.445147698372095,17,31,50,5428,0.0241341193809875,0.0248710390567428,0.969637600762185,0.760155227582167,1.23684879442629,0.803914059991268,-0.000736919675755335,-0.00655405127377436,0.00508021192226369,0.803911147315204,NA,NA,NA,NA,NA,NA
"S4","hosp_mort_descriptive","binary","dr",1,0.445147698372095,17,31,50,5428,0.0241341193809875,0.0248710390567428,1.42583235966806,1.00077979803172,2.03141382537395,0.0494934419474378,0.0024873372954406,-0.00430327808473056,0.00927795267561175,0.472816416850186,NA,NA,NA,NA,NA,NA
"S4","delta_cr_48h","continuous","psm",1,0.445147698372095,17,31,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.199060427413412,0.0721075902726602,0.059200034659302,0.0850151458860185,9.33544586412348e-28
"S4","delta_cr_48h","continuous","dr",1,0.445147698372095,17,31,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.199060427413412,0.0929296158750824,0.0797756654293618,0.106083566320803,3.09640727208661e-43
"S4","delta_cr_7d","continuous","psm",1,0.445147698372095,17,31,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.300018422991894,0.0656226971260132,0.0475745491394865,0.08367084511254,1.09472106578867e-12
"S4","delta_cr_7d","continuous","dr",1,0.445147698372095,17,31,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.300018422991894,0.100827168269888,0.0824436287609354,0.119210707778841,8.09823123521985e-27
"S5","aki1_48h","binary","psm",1,0.47199255875224,20,33,50,3476,0.351841196777906,0.200805523590334,2.16043937596062,1.93862289933767,2.40763600739255,3.79265609630304e-44,0.151035673187571,0.130310801073658,0.171760545301483,1.21681333994741e-45,NA,NA,NA,NA,NA,NA
"S5","aki1_48h","binary","dr",1,0.47199255875224,20,33,50,3476,0.351841196777906,0.200805523590334,2.82037206490076,2.49448841981518,3.18882962986932,1.56490696524986e-61,0.178505903012702,0.157659288036229,0.199352517989175,5.37078999519083e-62,NA,NA,NA,NA,NA,NA
"S5","aki2_48h","binary","psm",1,0.47199255875224,20,33,50,3476,0.0457422324510932,0.0152474108170311,3.09586976183289,2.26030786882786,4.24031155862033,1.9059202160721e-12,0.0304948216340623,0.0224416400198771,0.0385480032482476,1.29204875094894e-13,NA,NA,NA,NA,NA,NA
"S5","aki2_48h","binary","dr",1,0.47199255875224,20,33,50,3476,0.0457422324510932,0.0152474108170311,3.47059693835345,2.54620457806597,4.73058732682724,3.42388409709856e-15,0.0324502223761959,0.0234898786227938,0.041410566129598,1.3893877409197e-12,NA,NA,NA,NA,NA,NA
"S5","aki3_48h","binary","psm",1,0.47199255875224,20,33,50,3476,0.00978135788262371,0.00316455696202532,3.11156303886561,1.57384536620268,6.15170000353628,0.00109798702323973,0.00661680092059842,0.00284919915552033,0.0103844026856765,0.000580351663100491,NA,NA,NA,NA,NA,NA
"S5","aki3_48h","binary","dr",1,0.47199255875224,20,33,50,3476,0.00978135788262371,0.00316455696202532,7.07840406894181,3.17245352636451,15.7933926365909,1.75666571269948e-06,0.0117804477155333,0.00700543338650059,0.016555462044566,1.35662291246855e-06,NA,NA,NA,NA,NA,NA
"S5","aki1_7d","binary","psm",1,0.47199255875224,20,33,50,3098,0.394770819883796,0.229180116204003,2.19382084506622,1.96428974611326,2.45017310189102,3.95580961815145e-44,0.165590703679794,0.14288606630872,0.188295341050868,1.2470422432297e-45,NA,NA,NA,NA,NA,NA
"S5","aki1_7d","binary","dr",1,0.47199255875224,20,33,50,3098,0.394770819883796,0.229180116204003,2.6296558390496,2.32068949572317,2.97975659587014,6.34717762629791e-52,0.186258517858877,0.162514773395684,0.210002262322071,2.22093989351454e-52,NA,NA,NA,NA,NA,NA
"S5","aki2_7d","binary","psm",1,0.47199255875224,20,33,50,3098,0.07843770174306,0.0277598450613299,2.98096362959377,2.31870602774207,3.83237204485731,1.58126794436375e-17,0.0506778566817301,0.0395808909276346,0.0617748224358257,4.58500044600751e-19,NA,NA,NA,NA,NA,NA
"S5","aki2_7d","binary","dr",1,0.47199255875224,20,33,50,3098,0.07843770174306,0.0277598450613299,4.00386652747512,3.08586401101614,5.19496229017457,1.61802628317792e-25,0.063862024261894,0.0512126930624979,0.07651135546129,6.45418627506554e-23,NA,NA,NA,NA,NA,NA
"S5","aki3_7d","binary","psm",1,0.47199255875224,20,33,50,3098,0.0245319561007101,0.00322788896061975,7.76598278188514,4.00850420259834,15.0456343614266,1.2409684553923e-09,0.0213040671400905,0.0155010846405103,0.0271070496396706,6.95351883127517e-13,NA,NA,NA,NA,NA,NA
"S5","aki3_7d","binary","dr",1,0.47199255875224,20,33,50,3098,0.0245319561007101,0.00322788896061975,13.3629666988135,6.53520976665815,27.3241235353509,1.21311953580554e-12,0.031973519102423,0.0243324535163731,0.0396145846884729,2.86340594248135e-16,NA,NA,NA,NA,NA,NA
"S5","aki2_rrt_48h","binary","psm",1,0.47199255875224,20,33,50,3476,0.0509205983889528,0.0158227848101266,3.33719253477911,2.45654259867308,4.53354809324335,1.26128676380788e-14,0.0350978135788263,0.0266929728515165,0.0435026543061361,3.21811201549471e-16,NA,NA,NA,NA,NA,NA
"S5","aki2_rrt_48h","binary","dr",1,0.47199255875224,20,33,50,3476,0.0509205983889528,0.0158227848101266,3.9004599644124,2.87154830272254,5.29804353963325,3.00673777331186e-18,0.0384086938509511,0.0289839516678332,0.0478334360340691,1.59946271636021e-15,NA,NA,NA,NA,NA,NA
"S5","aki2_rrt_7d","binary","psm",1,0.47199255875224,20,33,50,3098,0.0839251129761136,0.0287282117495158,3.09737035887613,2.42154193767064,3.96181581280931,2.21218711632935e-19,0.0551969012265978,0.0437961313947343,0.0665976710584614,3.23789526102171e-21,NA,NA,NA,NA,NA,NA
"S5","aki2_rrt_7d","binary","dr",1,0.47199255875224,20,33,50,3098,0.0839251129761136,0.0287282117495158,4.33929078782006,3.34671963376209,5.62623900469776,1.64455477389909e-28,0.0708037370132845,0.0577980426558479,0.0838094313707211,2.37474518484617e-26,NA,NA,NA,NA,NA,NA
"S5","death_48h_all","binary","psm",1,0.47199255875224,20,33,50,5428,0.00571112748710391,0.00921149594694178,0.617817305910718,0.394061222395328,0.968626705166774,0.0358226853480819,-0.00350036845983788,-0.00673766614625424,-0.000263070773421524,0.0340899236613752,NA,NA,NA,NA,NA,NA
"S5","death_48h_all","binary","dr",1,0.47199255875224,20,33,50,5428,0.00571112748710391,0.00921149594694178,0.978641162317952,0.404243912345009,2.36920951765783,0.961826365840115,-0.00404312472631162,-0.00812161152328453,3.53620706612795e-05,0.0520413008976841,NA,NA,NA,NA,NA,NA
"S5","death_48h_never","binary","psm",1,0.47199255875224,20,33,50,3095,0.00387722132471729,0.0161550888529887,0.237041842379917,0.125976550019469,0.446026145581711,8.06938182563522e-06,-0.0122778675282714,-0.0172306427436453,-0.0073250923128976,1.20999024112001e-06,NA,NA,NA,NA,NA,NA
"S5","death_48h_never","binary","dr",1,0.47199255875224,20,33,50,3095,0.00387722132471729,0.0161550888529887,0.40556678458547,0.140287012548422,1.17248499181079,0.0956715551945995,-0.00874340107434666,-0.0150231872305351,-0.00246361491815823,0.0063721302243369,NA,NA,NA,NA,NA,NA
