"db","analysis","cut","stratum","outcome","method","events_trt","events_ctl","sparse_lt20","match_rate","max_smd","n_viol","adjustment_vars","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"MIMIC","albumin_stratified",3.5,"normal","aki2_48h","psm",70,30,FALSE,0.998515586343394,0.157600341943394,1,"",1780,0.0393258426966292,0.0168539325842697,2.38791404648626,1.54872210671689,3.68183127797808,8.14480671112895e-05,0.0224719101123596,0.0116385128629747,0.0333053073617445,4.89325674665318e-05
"MIMIC","albumin_stratified",3.5,"normal","aki2_48h","dr",70,30,FALSE,0.998515586343394,0.157600341943394,1,"egfr",1780,0.0393258426966292,0.0168539325842697,2.39574600674107,1.55732132933295,3.68555854254835,7.01735340487983e-05,0.0225594335455679,0.0117726045543437,0.0333462625367921,4.23990204807591e-05
"MIMIC","albumin_stratified",3.5,"normal","aki1_7d","psm",629,418,FALSE,0.998515586343394,0.157600341943394,1,"",1650,0.381212121212121,0.253333333333333,1.81576369915429,1.56445254523637,2.10744507476789,4.21957268720838e-15,0.127878787878788,0.0964112185965517,0.159346357161024,2.25243225864118e-15
"MIMIC","albumin_stratified",3.5,"normal","aki1_7d","dr",629,418,FALSE,0.998515586343394,0.157600341943394,1,"egfr",1650,0.381212121212121,0.253333333333333,1.90965704177615,1.64034213816007,2.22318864605635,7.37413245952626e-17,0.133457066509227,0.102619770026637,0.164294362991817,3.28179846548822e-17
"MIMIC","albumin_stratified",3.5,"normal","aki2_7d","psm",133,45,FALSE,0.998515586343394,0.157600341943394,1,"",1650,0.0806060606060606,0.0272727272727273,3.12700505368065,2.21388289017713,4.41674699647822,9.74825711309611e-11,0.0533333333333333,0.038021542586818,0.0686451240798487,1.02797035059941e-11
"MIMIC","albumin_stratified",3.5,"normal","aki2_7d","dr",133,45,FALSE,0.998515586343394,0.157600341943394,1,"egfr",1650,0.0806060606060606,0.0272727272727273,3.23403038334163,2.29086434203386,4.5655049618046,2.52321810829105e-11,0.0545476544695518,0.0392553771126899,0.0698399318264136,3.2817178562674e-12
"MIMIC","albumin_stratified",3.5,"missing","aki1_48h","psm",872,584,FALSE,1,0.196805356180899,2,"",2550,0.341960784313726,0.229019607843137,1.74942446160314,1.54629992550495,1.97923177539831,6.58186565993201e-19,0.112941176470588,0.0883395201672375,0.137542832773939,3.18553923034204e-19
"MIMIC","albumin_stratified",3.5,"missing","aki1_48h","dr",872,584,FALSE,1,0.196805356180899,2,"stroke;egfr",2550,0.341960784313726,0.229019607843137,1.91942830259265,1.68842043874156,2.18204241328639,2.14799964899295e-23,0.125548102294,0.101451996045393,0.149644208542607,2.98994114254601e-24
"MIMIC","albumin_stratified",3.5,"missing","aki2_48h","psm",133,57,FALSE,1,0.196805356180899,2,"",2550,0.052156862745098,0.0223529411764706,2.40670252026536,1.75575772989994,3.29898420631288,4.80101835855558e-08,0.0298039215686275,0.0194385497079027,0.0401692934293522,1.83760362348671e-08
"MIMIC","albumin_stratified",3.5,"missing","aki2_48h","dr",133,57,FALSE,1,0.196805356180899,2,"stroke;egfr",2550,0.052156862745098,0.0223529411764706,2.54980474155779,1.86209792884813,3.4914942545972,5.32020397224163e-09,0.0315454764600569,0.0211777930690702,0.0419131598510436,2.63299553770887e-09
"MIMIC","albumin_stratified",3.5,"missing","aki1_7d","psm",935,625,FALSE,1,0.196805356180899,2,"",2444,0.382569558101473,0.255728314238953,1.80332935718475,1.59598490393852,2.03761123457947,3.03021768261594e-21,0.12684124386252,0.100942723618137,0.152739764106904,1.24718012824567e-21
"MIMIC","albumin_stratified",3.5,"missing","aki1_7d","dr",935,625,FALSE,1,0.196805356180899,2,"stroke;egfr",2444,0.382569558101473,0.255728314238953,1.88545548336826,1.66440881386596,2.13585890085879,2.1096548681091e-23,0.133267289561716,0.107639465869729,0.158895113253703,3.74305873674566e-24
"MIMIC","albumin_stratified",3.5,"missing","aki2_7d","psm",200,72,FALSE,1,0.196805356180899,2,"",2444,0.0818330605564648,0.0294599018003273,2.93622499501562,2.22905511934502,3.86774519236106,1.83454876262384e-14,0.0523731587561374,0.0396016197724228,0.0651446977398519,1.14035955082329e-15
"MIMIC","albumin_stratified",3.5,"missing","aki2_7d","dr",200,72,FALSE,1,0.196805356180899,2,"stroke;egfr",2444,0.0818330605564648,0.0294599018003273,3.06263474421669,2.31505090220527,4.05163081621587,4.53066807866471e-15,0.0541598963986672,0.0412729433703174,0.0670468494270169,2.24042676291048e-16
